transcriptid	foldchange	DEstatus
1969 CHS.34754.1 chr21+ 38784052-38784091,38786357-38786549,38787652-38788916	1	FALSE
1970 CHS.34755.1 chr21+ 38805183-38805440,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38827954	1	FALSE
1971 CHS.34755.2 chr21+ 38805307-38805616,38805971-38806120,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824955	1	FALSE
1972 CHS.34755.3 chr21+ 38805308-38806120,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819515-38819766,38821586-38821704,38822674-38824900	1	FALSE
1973 CHS.34755.4 chr21+ 38805308-38806120,38806691-38806808,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824932	1	FALSE
1974 CHS.34755.5 chr21+ 38805308-38809759,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824934	1	FALSE
1975 CHS.34755.6 chr21+ 38805308-38806120,38806451-38806808,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824935	1	FALSE
1976 CHS.34755.7 chr21+ 38805308-38806120,38809513-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824954	1	FALSE
1977 CHS.34755.8 chr21+ 38805308-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821554-38821704,38822674-38824954	1	FALSE
1978 CHS.34755.9 chr21+ 38805308-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819479-38819766,38821586-38821704,38822674-38824954	1	FALSE
1979 CHS.34755.11 chr21+ 38805831-38806120,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824955	1	FALSE
1980 CHS.34755.13 chr21+ 38806446-38806808,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824955	1	FALSE
1981 CHS.34755.14 chr21+ 38806837-38809796,38810035-38810106,38813003-38813114,38814273-38814392,38814781-38814981,38817008-38817091,38818425-38818646,38819503-38819766,38821586-38821704,38822674-38824955	1	FALSE
1982 CHS.34755.16 chr21+ 38816107-38817091,38818425-38818646,38819470-38819766,38821586-38821704,38822674-38824955	1	FALSE
1983 CHS.34755.17 chr21+ 38816111-38818646,38819503-38821704,38822674-38825159	1	FALSE
1984 CHS.34757.1 chr21+ 38846247-38846317,38848229-38848644	1	FALSE
1985 CHS.34758.1 chr21+ 38857493-38857955,38858077-38858229	1	FALSE
1986 CHS.34758.3 chr21+ 38857493-38857679,38857776-38858839	1	FALSE
1987 CHS.34758.4 chr21+ 38857539-38857625,38857776-38857955,38858077-38858862	1	FALSE
1988 CHS.34758.5 chr21+ 38857540-38857685,38857773-38858860	1	FALSE
1989 CHS.34759.1 chr21- 38860772-38864225,38901901-38901965,38904955-38905451	1	FALSE
1990 CHS.34759.2 chr21- 38865644-38871594,38901901-38901965,38904955-38905455	1	FALSE
1991 CHS.34759.3 chr21- 38877291-38880372,38901901-38901965,38923638-38923693,38937810-38938429	1	FALSE
1992 CHS.34759.4 chr21- 38877292-38880372,38887992-38888112,38893961-38894285,38901901-38901965,38904955-38905448	1	FALSE
1993 CHS.34759.5 chr21- 38877292-38880372,38887992-38888112,38901901-38901965,38904955-38905448	1	FALSE
1994 CHS.34759.6 chr21- 38877292-38880372,38893961-38894285,38901901-38901965,38904955-38905506	1	FALSE
1995 CHS.34759.7 chr21- 38877292-38880372,38901901-38901965,38904955-38905537	1	FALSE
1996 CHS.34764.1 chr21- 38974429-38975847,38977453-38977567,38977711-38977774	1	FALSE
1997 CHS.34766.1 chr21- 38985351-38989426,38990827-38991024,38994015-38994586	1	FALSE
1998 CHS.34766.2 chr21- 38985351-38989426,38990827-38991024,38992745-38994586	1	FALSE
1999 CHS.34766.3 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39007036-39007693	1	FALSE
2000 CHS.34766.4 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39015427-39015672	1	FALSE
2001 CHS.34766.5 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39019015-39019073,39019189-39019217	1	FALSE
2002 CHS.34766.6 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39018998-39019073,39019189-39019219	1	FALSE
2003 CHS.34766.7 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39019015-39019256	1	FALSE
2004 CHS.34766.8 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011398,39017012-39017781,39018998-39019256	1	FALSE
2005 CHS.34766.9 chr21- 38985351-38989426,39005660-39006784,39011088-39011449,39017012-39017781,39018998-39019256	1	FALSE
2006 CHS.34766.10 chr21- 38985351-38989426,38990848-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39018998-39019256	1	FALSE
2007 CHS.34766.11 chr21- 38985351-38989090,38989170-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39018998-39019256	1	FALSE
2008 CHS.34766.12 chr21- 38985351-38989093,38989170-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39018998-39019256	1	FALSE
2009 CHS.34766.13 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39018998-39019256	1	FALSE
2010 CHS.34766.14 chr21- 38985351-38989426,38990827-38991024,39005660-39006784,39011088-39011449,39017012-39017781,39021804-39022591,39023858-39024051	1	FALSE
2011 CHS.34766.15 chr21- 38988475-38988756,38988967-38989764	1	FALSE
2012 CHS.34766.16 chr21- 39001681-39001723,39005660-39006870	1	FALSE
2013 CHS.34767.1 chr21+ 39011235-39011322,39014622-39015106	1	FALSE
2014 CHS.34768.1 chr21- 39028075-39029136,39030324-39030675	1	FALSE
2015 CHS.34768.2 chr21- 39028530-39028699,39029001-39029136,39030324-39030859,39080749-39080856,39082054-39082144,39083161-39084533	1	FALSE
2016 CHS.34768.3 chr21- 39028530-39028699,39029001-39029136,39030324-39030488,39030590-39030859,39080749-39080939,39082054-39082144,39083161-39084533	1	FALSE
2017 CHS.34768.4 chr21- 39075110-39077830,39082727-39082787	1	FALSE
2018 CHS.34768.5 chr21- 39075110-39077830,39083161-39083193	1	FALSE
2019 CHS.34768.6 chr21- 39075117-39077830,39082054-39082144,39082727-39082787	1	FALSE
2020 CHS.34769.1 chr21- 39173426-39175664,39177435-39177571,39178449-39180436,39181772-39181878,39183252-39183480	1	FALSE
2021 CHS.34769.2 chr21- 39175446-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39183252-39183514	1	FALSE
2022 CHS.34769.3 chr21- 39175446-39175664,39177435-39177571,39178449-39178647,39180285-39180436,39181772-39181878,39183252-39183514	1	FALSE
2023 CHS.34769.4 chr21- 39175446-39175664,39177435-39177571,39178449-39178647,39179924-39179971,39180285-39180436,39181772-39181878,39183252-39183514	1	FALSE
2024 CHS.34769.5 chr21- 39175446-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181878,39183252-39183514	1	FALSE
2025 CHS.34769.6 chr21- 39175447-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181878,39183278-39183423	1	FALSE
2026 CHS.34769.7 chr21- 39175458-39175664,39177435-39177571,39178449-39178820	1	FALSE
2027 CHS.34769.8 chr21- 39175458-39175664,39177435-39177571,39178449-39178647,39180285-39180436,39181772-39181878,39183064-39183240	1	FALSE
2028 CHS.34769.9 chr21- 39175458-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181878,39183064-39183514	1	FALSE
2029 CHS.34769.10 chr21- 39175462-39175664,39177435-39177571,39178446-39178647,39179924-39179986,39180285-39180436,39183252-39183495	1	FALSE
2030 CHS.34769.11 chr21- 39175462-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181878,39183252-39183439,39183680-39183821	1	FALSE
2031 CHS.34769.12 chr21- 39175463-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181878,39183208-39183513	1	FALSE
2032 CHS.34769.13 chr21- 39175463-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180862,39181772-39181901,39183252-39183513	1	FALSE
2033 CHS.34769.14 chr21- 39175463-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181878,39183016-39183513	1	FALSE
2034 CHS.34769.15 chr21- 39175465-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39182155,39183252-39183513	1	FALSE
2035 CHS.34769.16 chr21- 39175482-39175664,39177435-39177571,39178449-39178647,39179924-39179986,39180285-39180436,39181772-39181901,39183064-39183513	1	FALSE
2036 CHS.34770.2 chr21- 39184176-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39230241-39232170	1	FALSE
2037 CHS.34770.3 chr21- 39184176-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39230241-39230308,39232177-39232284,39232373-39232486	1	FALSE
2038 CHS.34770.4 chr21- 39184176-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39288768-39288789	1	FALSE
2039 CHS.34770.5 chr21- 39184176-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313819	1	FALSE
2040 CHS.34770.6 chr21- 39184176-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39321026-39321152,39321574-39321595	1	FALSE
2041 CHS.34770.7 chr21- 39184177-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313241-39313299,39313443-39313819	1	FALSE
2042 CHS.34770.8 chr21- 39184181-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250892	1	FALSE
2043 CHS.34770.9 chr21- 39185478-39187417,39196498-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313786	1	FALSE
2044 CHS.34770.10 chr21- 39185478-39197415,39198763-39199662,39200219-39200386,39202325-39202545,39206108-39206274,39209995-39210147,39210786-39210929,39212666-39212707,39213481-39213553,39215237-39215362,39218152-39218272,39218505-39218660,39224408-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313786	1	FALSE
2045 CHS.34770.13 chr21- 39199419-39199662,39200219-39200496	1	FALSE
2046 CHS.34770.14 chr21- 39204150-39206274,39209995-39210147,39210786-39212665	1	FALSE
2047 CHS.34770.15 chr21- 39224451-39224469,39225086-39225197,39228500-39228582,39229312-39229436,39230241-39230308,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313819	1	FALSE
2048 CHS.34770.16 chr21- 39228779-39229219,39229312-39229436,39232177-39232284,39232373-39232498,39236595-39236784,39238479-39238573,39247701-39247832,39250796-39250889,39255645-39255828,39258487-39258672,39264460-39264685,39264891-39265019,39269899-39270033,39270283-39270433,39274374-39274472,39276173-39276213,39277251-39277351,39278743-39278813,39280148-39280248,39293811-39294032,39295743-39295903,39296265-39296363,39298432-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313819	1	FALSE
2049 CHS.34770.17 chr21- 39278497-39278813,39280148-39280207	1	FALSE
2050 CHS.34770.18 chr21- 39296437-39298582,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313786	1	FALSE
2051 CHS.34770.19 chr21- 39296464-39299195,39312841-39312900,39313072-39313101,39313241-39313299,39313443-39313604	1	FALSE
2052 CHS.34770.20 chr21- 39296466-39298582,39312841-39312896,39313070-39313101,39313241-39313299,39313443-39313542	1	FALSE
2053 CHS.34772.1 chr21+ 39313907-39314915	1	FALSE
2054 CHS.34773.1 chr21+ 39315707-39315815,39317045-39317209,39322802-39323218	1	FALSE
2055 CHS.34775.2 chr21- 39341936-39343159,39345146-39345274,39345830-39347483,39347916-39347952,39348292-39348451,39348545-39348577,39348903-39349011	1	FALSE
2056 CHS.34775.3 chr21- 39341936-39343159,39345146-39345274,39345830-39347952,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349088	1	FALSE
2057 CHS.34775.4 chr21- 39342299-39343159,39345146-39345274,39345830-39348339,39348422-39348451,39348545-39348577,39348903-39349049,39349363-39349442	1	FALSE
2058 CHS.34775.6 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39348292-39348339,39348422-39348451,39348545-39348577	1	FALSE
2059 CHS.34775.7 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39347379-39347483,39348292-39348339,39348422-39348451,39348545-39348577	1	FALSE
2060 CHS.34775.8 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39347247-39347292,39347379-39347483,39348292-39348339,39348422-39348451,39348545-39348577	1	FALSE
2061 CHS.34775.9 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39348991	1	FALSE
2062 CHS.34775.10 chr21- 39342315-39343159,39345146-39345274,39345830-39347292,39347379-39347478,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349051	1	FALSE
2063 CHS.34775.11 chr21- 39342315-39343159,39345146-39345274,39345830-39347292,39347379-39347483,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349064	1	FALSE
2064 CHS.34775.12 chr21- 39342315-39343159,39345146-39345274,39345830-39347952,39348292-39348445,39348545-39348577,39348903-39349086	1	FALSE
2065 CHS.34775.13 chr21- 39342315-39343159,39345146-39348339,39348422-39348451,39348545-39348577,39348903-39349099	1	FALSE
2066 CHS.34775.14 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39347916-39347952,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349099	1	FALSE
2067 CHS.34775.15 chr21- 39342315-39343159,39345146-39345274,39345830-39347292,39347379-39347483,39347916-39347952,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349099	1	FALSE
2068 CHS.34775.16 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39347379-39347952,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349099	1	FALSE
2069 CHS.34775.17 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39347247-39347292,39347379-39347952,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349099	1	FALSE
2070 CHS.34775.18 chr21- 39342315-39343159,39345146-39345274,39345830-39345958,39347379-39347478,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349114	1	FALSE
2071 CHS.34775.19 chr21- 39342315-39343159,39345146-39345274,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349121	1	FALSE
2072 CHS.34775.20 chr21- 39342316-39343159,39345146-39345274,39345830-39346566	1	FALSE
2073 CHS.34775.21 chr21- 39342316-39343159,39345146-39346560,39347247-39347483,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349003	1	FALSE
2074 CHS.34775.22 chr21- 39342316-39343159,39345146-39346560,39347247-39347292,39347379-39348339,39348422-39348451,39348545-39348577,39348903-39349028	1	FALSE
2075 CHS.34775.24 chr21- 39342316-39343159,39345146-39345958,39347247-39347483,39347916-39347952,39348292-39348339,39348422-39348577,39348903-39349046	1	FALSE
2076 CHS.34775.25 chr21- 39342316-39343159,39345146-39345274,39345830-39347292,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349120	1	FALSE
2077 CHS.34775.26 chr21- 39342325-39343159,39345146-39345274,39345830-39347288,39347379-39348339,39348422-39348451,39348545-39348577,39348903-39349120	1	FALSE
2078 CHS.34775.28 chr21- 39342646-39343159,39345146-39345274,39347379-39347483,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349088	1	FALSE
2079 CHS.34775.29 chr21- 39342692-39343159,39345146-39345274,39348292-39348339,39348545-39348577,39348903-39349053	1	FALSE
2080 CHS.34775.30 chr21- 39342788-39343159,39345146-39345274,39347379-39347478,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349040	1	FALSE
2081 CHS.34775.31 chr21- 39343009-39343159,39345146-39345274,39345830-39345958,39347247-39347292,39347379-39347483,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349054	1	FALSE
2082 CHS.34775.32 chr21- 39343137-39343159,39345146-39345274,39348292-39348339,39348422-39348577,39348903-39349054	1	FALSE
2083 CHS.34775.33 chr21- 39343166-39345274,39348292-39348339,39348422-39348451,39348545-39348577,39348903-39349114	1	FALSE
2084 CHS.34775.34 chr21- 39347995-39348577,39348903-39349020	1	FALSE
2085 CHS.34776.1 chr21+ 39349916-39350428,39367162-39367362,39370581-39370680,39376791-39377824,39378308-39378544	1	FALSE
2086 CHS.34776.2 chr21+ 39349974-39350428,39367162-39367362,39370581-39370894	1	FALSE
2087 CHS.34777.1 chr21+ 39380244-39380486,39390698-39390863,39391769-39391836,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2088 CHS.34778.1 chr21+ 39445865-39445892,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2089 CHS.34778.2 chr21+ 39445866-39446098,39462380-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515503	1	FALSE
2090 CHS.34778.3 chr21+ 39445866-39445929,39462380-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515503	1	FALSE
2091 CHS.34778.4 chr21+ 39445866-39446098,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515505	1	FALSE
2092 CHS.34778.5 chr21+ 39445866-39446081,39462380-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515505	1	FALSE
2093 CHS.34778.7 chr21+ 39445871-39445929,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2094 CHS.34778.8 chr21+ 39445875-39446081,39462380-39462560,39475135-39475215,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2095 CHS.34778.9 chr21+ 39445942-39446081,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515207	1	FALSE
2096 CHS.34778.10 chr21+ 39451830-39452141,39462375-39462560,39475135-39475215,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2097 CHS.34778.11 chr21+ 39451854-39452141,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2098 CHS.34778.12 chr21+ 39451876-39452141,39462375-39462560,39475135-39475215,39499794-39499915,39508998-39509027,39511680-39511809,39515088-39515506	1	FALSE
2099 CHS.34778.14 chr21+ 39451970-39452141,39462380-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39516675	1	FALSE
2100 CHS.34778.15 chr21+ 39452577-39452829,39462380-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515492	1	FALSE
2101 CHS.34778.16 chr21+ 39452577-39452829,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515492	1	FALSE
2102 CHS.34778.17 chr21+ 39452671-39452875,39462375-39462560,39475135-39475215,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515504	1	FALSE
2103 CHS.34778.18 chr21+ 39498402-39498682,39499823-39499915,39508998-39509027,39511680-39511809,39515088-39515491	1	FALSE
2104 CHS.34778.19 chr21+ 39499823-39499915,39515088-39515506	1	FALSE
2105 CHS.34779.1 chr21+ 39380287-39380486,39390698-39390863,39391769-39391836,39393166-39393280,39396866-39397889	1	FALSE
2106 CHS.34779.2 chr21+ 39380288-39380921,39390698-39390863,39391769-39391836,39393166-39393280,39396866-39397888	1	FALSE
2107 CHS.34779.3 chr21+ 39380290-39380556,39390706-39390863,39391769-39391836,39393166-39393280,39396866-39397867	1	FALSE
2108 CHS.34779.4 chr21+ 39380295-39380556,39390698-39390863,39391769-39391836,39396866-39397888	1	FALSE
2109 CHS.34779.5 chr21+ 39380301-39380646,39390698-39390863,39391769-39391836,39396866-39397888	1	FALSE
2110 CHS.34779.6 chr21+ 39380302-39380486,39390706-39390863,39391769-39391836,39393166-39393280,39396866-39397883	1	FALSE
2111 CHS.34779.7 chr21+ 39380319-39380646,39390706-39390863,39391769-39391836,39393166-39393280,39396866-39397685	1	FALSE
2112 CHS.34779.8 chr21+ 39380324-39380552,39390698-39390863,39391769-39391836,39393166-39393280,39396866-39397888	1	FALSE
2113 CHS.34779.9 chr21+ 39380326-39380486,39390698-39390863,39391769-39391836,39396866-39399449	1	FALSE
2114 CHS.34779.10 chr21+ 39380394-39380486,39390698-39390863,39391769-39392046	1	FALSE
2115 CHS.34779.11 chr21+ 39380414-39380486,39390698-39391205	1	FALSE
2116 CHS.34779.12 chr21+ 39380458-39380556,39390698-39390863,39391769-39391836,39393166-39393280,39396866-39397116	1	FALSE
2117 CHS.34779.13 chr21+ 39380474-39380646,39390698-39390863,39391769-39391836,39393166-39393280,39396866-39399449	1	FALSE
2118 CHS.34779.14 chr21+ 39380487-39380921,39390698-39390803	1	FALSE
2119 CHS.34779.15 chr21+ 39387766-39387855,39390698-39390863,39391769-39391836,39393166-39393280,39396866-39397889	1	FALSE
2120 CHS.34779.16 chr21+ 39392896-39393280,39396866-39397104	1	FALSE
2121 CHS.34780.1 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39428172-39428503,39429131-39429394,39435420-39435461	1	FALSE
2122 CHS.34780.2 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39422976-39423490,39427759-39427905,39428172-39428503,39429131-39429394,39435420-39435461	1	FALSE
2123 CHS.34780.3 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39428172-39428503,39429131-39429211,39435420-39435573,39444135-39444202	1	FALSE
2124 CHS.34780.4 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39427759-39427905,39428172-39428503,39429131-39429211,39444135-39444201,39444644-39445099	1	FALSE
2125 CHS.34780.5 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39427759-39427905,39428172-39428503,39429131-39429211,39435420-39435573,39445450-39445528	1	FALSE
2126 CHS.34780.6 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39429131-39429394,39435420-39435542,39444135-39444201,39445450-39445539	1	FALSE
2127 CHS.34780.7 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39427759-39427905,39428172-39428503,39429131-39429394,39435420-39435573,39444135-39444201,39445450-39445676	1	FALSE
2128 CHS.34780.8 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39429131-39429211,39445725-39445742	1	FALSE
2129 CHS.34780.9 chr21- 39405844-39406612,39409979-39410096,39410264-39410367,39411718-39411802,39420706-39420843,39422976-39423490,39427759-39427905,39428172-39428503,39429131-39429211,39435420-39435542,39445450-39445742	1	FALSE
