transcriptid	foldchange	DEstatus
319 rna-NM_143682.4 NC_004353.4+ 1147466-1147618,1148989-1149213,1164882-1165487,1165550-1166367,1166666-1169239	1	FALSE
320 rna-NM_166827.2 NC_004353.4- 1172469-1173030,1173084-1173203,1173806-1174097,1174159-1174928,1174982-1175123,1181048-1181281,1181590-1181628	1	FALSE
321 rna-NM_079891.3 NC_004353.4- 1172469-1173030,1173084-1173203,1173806-1174097,1174159-1174928,1174982-1175123,1181048-1181281,1181368-1181628	1	FALSE
322 rna-NM_001014705.3 NC_004353.4+ 1185768-1185966,1186473-1186634,1187522-1187572,1187735-1187880,1188189-1188349,1189054-1189689,1189881-1190008,1190067-1190549,1192020-1192162,1192225-1192306,1192357-1192694	1	FALSE
323 rna-NM_001014703.3 NC_004353.4+ 1185768-1185966,1186473-1186634,1187522-1187614,1187735-1187880,1188189-1188349,1189054-1189689,1189881-1190008,1190067-1190549,1192020-1192162,1192225-1192306,1192357-1192537	1	FALSE
324 rna-NM_001258506.2 NC_004353.4+ 1185768-1185834,1186473-1186634,1187522-1187614,1187735-1187880,1188189-1188349,1189054-1189689,1189881-1190008,1190298-1190549,1192020-1192162,1192225-1192306,1192357-1192537	1	FALSE
325 rna-NM_001014702.4 NC_004353.4+ 1186115-1186219,1186329-1186634,1187522-1187572,1187735-1187880,1188189-1188349,1189054-1189689,1189881-1190008,1190067-1190549,1192020-1192162,1192225-1192306,1192357-1192985	1	FALSE
326 rna-NM_001038716.2 NC_004353.4- 1192419-1192652,1192706-1192770,1193560-1193654,1193708-1193859,1195428-1195596,1195660-1195790,1195842-1196091,1196165-1196262,1196320-1196477,1196758-1196848	1	FALSE
327 rna-NM_001038717.2 NC_004353.4- 1192419-1192652,1192706-1192770,1193560-1193654,1193708-1193859,1195428-1195596,1195660-1195790,1195842-1196091,1196165-1196262,1196320-1196477,1196708-1196848	1	FALSE
328 rna-NM_001038719.2 NC_004353.4+ 1198852-1199175,1219694-1220024,1220076-1220195,1220260-1220688,1221262-1221282,1221491-1221650,1221708-1221949,1222006-1222164,1222222-1224467	1	FALSE
329 rna-NM_001258508.2 NC_004353.4+ 1198858-1199175,1219694-1220024,1220076-1220195,1220317-1220688,1221491-1221650,1221708-1221949,1222006-1222164,1222222-1224467	1	FALSE
330 rna-NM_001038718.2 NC_004353.4+ 1198858-1199175,1219694-1220024,1220076-1220195,1220260-1220688,1221262-1221282,1221491-1221650,1221708-1221949,1222006-1222164,1222222-1223450	1	FALSE
331 rna-NM_001258507.1 NC_004353.4+ 1219040-1219595,1219694-1220024,1220076-1220195,1220260-1220688,1221491-1221650,1221708-1221949,1222006-1222164,1222222-1223450	1	FALSE
332 rna-NM_001038725.2 NC_004353.4- 1225089-1226444,1226505-1226846,1226899-1227499,1228653-1229515,1229580-1230118,1230306-1230420,1230498-1230713	1	FALSE
333 rna-NM_001038721.2 NC_004353.4- 1225737-1226444,1226505-1226846,1226899-1227499,1228653-1229515,1229580-1230118,1230306-1230420,1230498-1230713	1	FALSE
334 rna-NM_001038723.2 NC_004353.4- 1225737-1226444,1226505-1226846,1226899-1227499,1228653-1229515,1229580-1230118,1230447-1230713	1	FALSE
335 rna-NM_001031858.2 NC_004353.4+ 1230837-1231014,1233129-1233510,1234679-1234799,1241730-1241897,1243477-1243652,1243719-1243950,1244014-1244264,1244337-1244351,1245101-1245331,1245379-1245523,1245577-1245683,1245752-1245927,1245990-1246196,1247102-1247238,1248303-1248490,1248547-1248836,1250771-1250883,1255842-1255998,1261952-1262093,1264656-1264965,1265029-1265409,1270732-1270868,1270925-1271759	1	FALSE
336 rna-NM_001258510.2 NC_004353.4+ 1231883-1232190,1233129-1233510,1234679-1234799,1241730-1241897,1243477-1243652,1243719-1243950,1244014-1244264,1244337-1244351,1245101-1245331,1245379-1245523,1245577-1245683,1245752-1245927,1245990-1246196,1247102-1247238,1248303-1248490,1248547-1248836,1250771-1250883,1254006-1254212,1255842-1255998,1261952-1262093,1262412-1262579,1264656-1264965,1265029-1265409,1270732-1270868,1270925-1271759	1	FALSE
337 rna-NM_001258511.2 NC_004353.4+ 1231883-1232190,1233129-1233510,1234679-1234799,1241730-1241897,1243477-1243652,1243719-1243950,1244014-1244264,1244337-1244351,1245101-1245331,1245379-1245523,1245577-1245683,1245752-1245927,1245990-1246193,1247102-1247238,1248303-1248490,1248547-1248836,1250771-1250883,1254006-1254212,1255842-1255998,1261952-1262093,1264656-1264965,1265029-1265409,1270732-1270868,1270925-1271759	1	FALSE
338 rna-NM_001031859.2 NC_004353.4+ 1231883-1232190,1233129-1233510,1234679-1234799,1241730-1241897,1243477-1243652,1243719-1243950,1244014-1244264,1244337-1244351,1245101-1245224,1245285-1245331,1245379-1245523,1245577-1245683,1245752-1245927,1245990-1246196,1247102-1247238,1248303-1248490,1248547-1248836,1250771-1250883,1255842-1255998,1261952-1262093,1262412-1262579,1264656-1264965,1265029-1265409,1270732-1270868,1270925-1271759	1	FALSE
339 rna-NM_001031860.2 NC_004353.4+ 1231883-1232190,1233129-1233510,1234679-1234799,1241730-1241897,1243477-1243652,1243719-1243950,1244014-1244264,1245101-1245331,1245379-1245523,1245577-1245683,1245752-1245927,1245990-1246196,1247102-1247238,1248303-1248490,1248547-1248836,1250771-1250883,1254006-1254212,1255842-1255998,1261952-1262093,1262412-1262579,1264656-1264965,1265029-1265409,1270732-1270868,1270925-1271759	1	FALSE
